Row number,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
6864,145,product,,0.581184695,2,,low,0.385375719,Employed,2
6865,222,information_technology,,0.79890825,4,,medium,0.804232931,Employed,3
6866,133,support,,0.816476665,4,,medium,0.932694188,Employed,2
6867,246,management,,0.654111122,3,,medium,0.875890285,Employed,3
6868,241,sales,,0.960541158,5,,low,0.734944463,Left,5
6869,249,support,,0.71978795,4,,low,0.524478348,Employed,3
6870,186,,,,4,,low,0.715554135,Employed,3
6871,216,IT,,0.703074768,4,,low,0.814157014,Employed,3
6872,153,product,,0.495021689,2,,medium,0.475651393,Left,3
6873,187,sales,,0.48632273,5,,low,0.24418932,Employed,2
6874,214,support,,0.851605561,3,,high,0.782528371,Employed,2
6875,221,IT,1,0.552367414,3,,low,0.446654675,Employed,3
6876,172,engineering,,0.562993986,3,,high,0.930586123,Employed,2
6877,148,support,,0.947372241,3,,medium,1,Employed,3
6878,210,sales,,0.52434287,3,,high,0.195964482,Employed,3
6879,210,product,,0.792499945,5,,high,0.895941574,Employed,3
6880,268,IT,,0.842616216,6,,medium,0.175876829,Left,4
6881,191,IT,,0.452816903,3,,medium,0.545559371,Employed,3
6882,240,product,,0.467491387,6,,low,0.145776003,Employed,2
6883,233,IT,,1,4,,low,0.71484053,Left,5
6884,148,sales,,,2,,low,0.36026943,Left,3
6885,247,engineering,,0.538281202,5,,high,0.581932011,Employed,4
6886,227,support,,0.800834449,3,,medium,0.763682796,Employed,2
6887,217,support,,0.579518999,4,,medium,0.930493737,Employed,2
6888,233,sales,,0.941620893,4,,low,0.884496598,Left,5
6889,257,engineering,,0.905538273,5,,low,0.802642713,Left,5
6890,132,sales,,0.692190515,3,,medium,1,Employed,2
6891,161,management,,0.569646872,4,1,medium,0.613170369,Employed,7
6892,261,IT,,0.878444187,6,,medium,0.101731431,Left,4
6893,263,IT,,0.856143008,5,,low,0.149290201,Left,4
6894,274,sales,,0.627775027,3,,medium,0.774268387,Employed,3
6895,268,support,,0.530214346,4,,high,0.483127208,Employed,4
6896,225,engineering,,0.994869858,4,,low,0.895298257,Left,5
6897,218,engineering,,0.494931913,4,,low,0.862852937,Employed,2
6898,158,product,,0.621415335,4,,low,0.655193151,Employed,3
6899,142,information_technology,,,2,,low,0.393127609,Left,3
6900,149,finance,1,0.497046948,2,,medium,0.445590675,Left,3
6901,240,sales,,0.793709939,4,,medium,0.800314228,Left,5
6902,229,IT,,0.634696717,4,,medium,0.645358395,Employed,3
6903,192,engineering,,0.572752888,4,,high,0.666717998,Employed,3
6904,222,management,,0.582375638,5,,high,0.722222593,Employed,10
6905,213,sales,,0.419146165,5,,low,0.483643426,Employed,3
6906,252,sales,,0.859768473,4,,high,1,Employed,2
6907,157,support,,0.721073676,5,,low,0.85507009,Employed,4
6908,256,support,,0.931835487,6,,low,0.067132214,Left,4
6909,217,IT,,0.507834492,5,,low,0.203413413,Employed,4
6910,229,engineering,1,0.711530342,5,,low,0.863558273,Employed,3
6911,273,engineering,,0.949634675,7,,medium,0.067722558,Left,4
6912,225,management,,0.681566306,2,,high,0.577820266,Employed,10
6913,142,sales,,0.525744817,4,,low,0.781134982,Employed,4
6914,158,engineering,,0.5208158,2,,low,0.475622072,Left,3
6915,164,engineering,,1,3,,low,0.646903817,Employed,2
6916,198,finance,,0.947229619,3,,low,0.5154691,Employed,4
6917,275,engineering,,0.674964484,4,,medium,0.625894692,Left,6
6918,97,IT,,0.489929637,4,,low,0.388831222,Employed,2
6919,256,support,,0.973376656,5,,low,0.860672877,Left,5
6920,241,support,1,0.906695313,5,,low,0.817500877,Left,5
6921,248,sales,,0.797783801,5,,medium,0.591604869,Employed,3
6922,156,sales,,0.522966431,2,,medium,0.409809055,Left,3
6923,157,support,,0.719723882,4,,medium,0.624457081,Employed,4
6924,245,sales,,0.55760721,3,,low,0.559320717,Employed,3
6925,232,information_technology,,0.86127669,4,,low,0.847679905,Employed,3
6926,244,engineering,,0.920290231,5,,high,0.121426634,Employed,6
6927,186,admin,,0.708752896,4,,low,0.481447149,Employed,3
6928,132,sales,,0.429947053,2,,low,0.431264215,Left,3
6929,178,support,,0.520249697,4,,medium,0.646586596,Employed,2
6930,247,sales,,0.806199772,4,,high,0.964702195,Employed,3
6931,149,sales,,0.617477915,3,,medium,0.542886302,Employed,4
6932,192,engineering,,0.617472752,3,,medium,0.547374312,Employed,3
6933,216,,,,4,,low,0.562132974,Employed,2
6934,125,sales,,0.975359436,5,,medium,0.615043756,Employed,4
6935,202,sales,,0.840340665,3,,medium,0.715748341,Employed,2
6936,195,engineering,,0.75193218,3,,medium,0.557488773,Employed,3
6937,235,IT,,0.957641996,5,,low,0.725714892,Left,5
6938,263,IT,,0.915096612,6,,low,0.139085448,Left,4
6939,231,procurement,1,0.754716202,4,,high,1,Employed,3
6940,246,engineering,,0.577280167,3,,medium,0.707607778,Employed,3
6941,146,engineering,,0.996374351,4,,low,0.55413434,Employed,10
6942,141,sales,,0.774661905,4,,low,0.534147635,Employed,3
6943,224,sales,1,0.861294311,5,,low,0.846314758,Employed,3
6944,224,support,,0.906086956,3,,low,0.661886918,Employed,3
6945,259,sales,,0.769117803,4,,medium,0.857344241,Employed,3
6946,244,sales,,0.741179068,3,,high,0.918486754,Employed,3
6947,207,sales,1,0.582487477,4,,medium,0.763963308,Employed,2
6948,173,support,,0.921593796,4,,low,0.684228404,Employed,4
6949,167,information_technology,1,,4,,medium,0.858297323,Employed,3
6950,106,sales,,0.940093935,4,,medium,0.192427469,Employed,2
6951,158,sales,,0.512272844,3,,medium,0.552279827,Employed,3
6952,184,product,,,5,,low,0.833360158,Employed,3
6953,157,information_technology,,0.595851735,2,,low,0.390135069,Left,3
6954,144,marketing,1,0.803489172,4,,medium,0.825608699,Employed,2
6955,223,IT,,0.615062744,4,,low,0.993000452,Employed,10
6956,191,engineering,,0.436937871,4,,medium,0.522366173,Employed,3
6957,133,sales,,0.544695792,2,,medium,0.386346977,Left,3
6958,185,management,1,0.836928752,3,,low,0.137707566,Employed,4
6959,254,product,,0.824611391,5,,medium,0.914265846,Left,5
6960,193,IT,1,,3,,medium,0.473707013,Employed,3
6961,229,product,1,0.977845849,5,,low,0.535668321,Employed,3
6962,138,engineering,,0.497359856,2,,medium,0.503147649,Left,3
6963,165,IT,1,0.698451295,3,,low,0.63643362,Employed,3
6964,146,support,,0.497203314,2,,low,0.409646389,Left,3
6965,156,sales,,0.448190925,2,,low,0.395322354,Left,3
6966,193,management,,0.974784711,3,1,high,0.23021222,Employed,10
6967,282,engineering,1,0.461180637,6,,low,0.22206833,Employed,6
6968,166,sales,1,0.583903119,3,,medium,0.962658336,Employed,6
6969,261,support,,0.853155247,3,,medium,0.476508768,Employed,2
6970,186,product,,0.5839488,4,,low,0.839548614,Employed,3
6971,179,finance,,,5,,low,0.534335659,Employed,3
6972,274,sales,,0.875092794,5,,low,0.779126024,Left,5
6973,108,sales,,0.794306543,2,,low,0.415569548,Employed,3
6974,153,engineering,,0.839476711,3,,low,0.872890683,Employed,3
6975,188,engineering,,0.551359848,5,,medium,0.56541293,Employed,3
6976,273,IT,,0.584887644,4,,medium,0.876337843,Employed,4
6977,247,engineering,,0.53965097,4,1,high,0.928435447,Employed,3
6978,279,sales,1,0.815763305,3,,medium,0.900889375,Employed,3
6979,277,sales,,0.943503026,7,,low,0.143369121,Left,5
6980,184,engineering,,0.907857125,4,,low,0.28280193,Left,3
6981,279,sales,,0.555225132,5,,medium,0.717209194,Employed,2
6982,182,,,0.874461785,5,,low,0.764881661,Employed,3
6983,260,support,,0.674686252,4,,low,0.779787399,Employed,2
6984,246,,,0.884090448,6,,medium,0.131505012,Left,4
6985,147,product,,0.521792026,2,,medium,0.361747758,Left,3
6986,181,engineering,,0.793033972,4,,medium,0.620393943,Employed,3
6987,167,support,,1,4,,high,0.849788828,Employed,3
6988,153,marketing,,0.675263071,2,,low,0.6114116,Employed,3
6989,169,engineering,,0.576929147,6,,low,0.21455127,Employed,4
6990,162,sales,1,0.948157856,3,,low,0.706312024,Employed,3
6991,106,management,,0.370502425,3,,high,0.541106876,Employed,8
6992,249,admin,,0.930940536,3,,low,0.772286151,Employed,4
6993,216,support,1,0.832767074,5,,medium,0.707192499,Employed,10
6994,217,engineering,,0.971862506,3,,medium,0.848427705,Employed,3
6995,111,IT,,0.573626297,4,,low,0.334416822,Employed,6
6996,260,sales,,0.811605757,6,,low,0.094698368,Left,4
6997,254,engineering,,0.705990251,3,,low,0.857847894,Employed,2
6998,242,sales,,0.881971416,5,,low,0.932646983,Left,5
6999,148,sales,,0.639747649,3,,medium,0.2310088,Employed,5
7000,146,marketing,1,0.854817394,5,,low,0.60588182,Employed,7
7001,273,sales,,0.787917452,3,,medium,0.91653695,Employed,10
7002,209,sales,,0.593666333,4,1,medium,0.737840916,Employed,3
7003,227,IT,,0.614586501,5,,low,0.715281683,Employed,4
7004,268,management,,0.500073289,2,,high,0.784595116,Employed,2
7005,146,sales,,0.922186446,3,,low,0.106140893,Employed,5
7006,248,sales,,0.918494499,4,,low,0.498962838,Employed,3
7007,249,finance,,0.853480102,2,,low,0.349607726,Employed,3
7008,223,support,1,0.949030017,5,,low,0.733578394,Employed,3
7009,258,support,,0.840682256,5,,low,0.867364226,Left,5
7010,187,management,,0.58876543,4,,low,0.755174276,Employed,2
7011,280,support,,0.957406668,6,,low,0.15842664,Left,4
7012,112,IT,,0.640356386,3,,medium,0.629508642,Employed,5
7013,145,engineering,,0.522893038,2,,low,0.525382411,Left,3
7014,269,IT,,0.798430428,5,,medium,0.62376826,Employed,2
7015,214,management,1,0.64972041,3,,high,0.800357251,Employed,8
7016,131,finance,,,2,,low,0.488056494,Left,3
7017,190,sales,,0.936819611,5,,medium,0.739624276,Employed,3
7018,130,temp,1,,2,,low,,Employed,
7019,233,sales,,,4,,low,0.715227042,Employed,2
7020,248,product,,0.913986741,4,,medium,0.845570361,Left,5
7021,168,support,,0.625660614,3,1,low,0.975570791,Employed,3
7022,202,sales,,0.655755174,4,,high,0.858935291,Employed,3
7023,137,sales,,0.934801551,4,,medium,0.65066113,Employed,3
7024,176,finance,,0.99345465,5,1,medium,0.908720517,Employed,6
7025,273,engineering,,0.724073951,4,,low,0.596643991,Employed,2
7026,158,support,,0.876020567,3,,medium,0.676100003,Employed,2
7027,243,engineering,,0.608158621,4,,low,0.849905692,Employed,2
7028,207,support,,0.354396185,4,,low,0.791636059,Employed,5
7029,147,sales,,,2,,low,0.49668868,Left,3
7030,239,information_technology,,0.675404742,5,,medium,0.549837965,Employed,5
7031,110,marketing,1,0.416493646,6,,low,0.23260535,Employed,4
7032,164,IT,,0.815388362,3,,low,0.842832109,Employed,3
7033,202,support,,0.617087192,3,,medium,0.657305762,Employed,2
7034,162,sales,,,4,,low,0.526473324,Employed,2
7035,156,marketing,1,0.540507516,3,,medium,0.679690896,Employed,3
7036,263,support,,0.871358221,4,,low,0.684409774,Employed,2
7037,205,support,,0.669560013,3,,medium,0.81885338,Employed,2
7038,158,support,,0.759841812,4,,medium,0.812143641,Employed,3
7039,196,sales,1,0.997451371,3,,medium,0.165887762,Employed,5
7040,177,marketing,,0.461488734,3,,high,0.350168051,Employed,3
7041,169,management,,0.920621749,5,,medium,0.457378181,Employed,3
7042,135,,1,0.514948035,3,,medium,0.587750837,Employed,3
7043,154,marketing,1,0.561476507,2,,medium,0.43970353,Left,3
7044,267,sales,,0.594397458,4,,low,0.708240955,Employed,3
7045,169,engineering,,0.923479129,2,,medium,0.780903419,Employed,3
7046,282,sales,,0.869406427,5,,low,0.727470965,Employed,4
7047,298,sales,,0.965138195,6,,low,0.094686198,Left,4
7048,168,engineering,,0.638677654,3,,medium,0.52879898,Employed,4
7049,140,sales,,0.467978307,2,,low,0.461881391,Left,3
7050,268,admin,,0.772076394,4,,medium,0.506300814,Employed,3
7051,246,support,,0.780983144,5,,low,0.962579717,Employed,3
7052,218,sales,,0.971004123,4,,low,0.7509497,Left,5
7053,140,sales,,0.496722383,2,,low,0.454679945,Left,3
7054,205,sales,,,4,,medium,0.740407694,Employed,3
7055,253,marketing,,0.871048721,4,,low,0.678361029,Employed,4
7056,266,,,,4,,medium,0.706459137,Employed,3
7057,157,marketing,,0.536906243,2,,medium,0.364974694,Left,3
7058,198,management,1,0.603597162,3,,medium,0.621638742,Employed,2
7059,234,sales,1,0.856634295,5,,low,0.211181932,Employed,3
7060,128,marketing,,0.662113409,5,,medium,0.601225677,Employed,5
7061,122,temp,,,2,,medium,,Employed,
7062,197,engineering,,0.940372553,3,,low,0.554530797,Employed,3
7063,215,support,,0.488962168,4,,low,0.763039715,Employed,3
7064,183,engineering,,0.71758108,3,,low,0.512634807,Employed,2
7065,218,admin,,0.798010279,4,,low,0.313008715,Employed,5
7066,98,sales,,0.670048042,3,,low,0.348938914,Employed,2
7067,267,sales,,0.61996601,4,,low,0.855214448,Employed,4
7068,253,finance,,0.72110889,3,,low,0.539217012,Employed,3
7069,185,support,,0.458596912,6,,medium,0.82256997,Employed,4
7070,257,sales,,0.640016856,6,,medium,0.094439312,Employed,3
7071,146,marketing,,,4,,low,0.661268339,Employed,3
7072,258,management,,0.867978166,6,,low,0.084640684,Left,4
7073,189,support,,0.557083722,4,,medium,0.885917496,Employed,3
7074,177,engineering,,0.838465062,3,,low,0.939100946,Employed,4
7075,257,sales,1,0.725507041,4,,medium,0.682073112,Employed,10
7076,177,IT,,,5,,low,0.851212789,Employed,3
7077,223,sales,1,0.632478087,5,,low,0.217098652,Employed,3
7078,240,sales,,0.834691137,3,,low,0.839315321,Employed,8
7079,258,engineering,,0.76707866,4,,medium,0.944187786,Employed,3
7080,249,marketing,,0.874405372,5,,low,0.257382796,Employed,3
7081,205,engineering,,0.674984193,4,,low,0.741814357,Employed,3
7082,261,finance,,0.828202203,6,,medium,0.153197067,Left,4
7083,243,support,,0.755546001,3,,medium,1,Employed,3
7084,156,sales,,0.476887404,2,,medium,0.37256735,Left,3
7085,98,engineering,1,0.910012006,6,,low,0.194659943,Employed,6
7086,264,engineering,,0.80632928,6,,low,0.130812479,Left,4
7087,221,finance,,0.687654697,4,,medium,0.545392252,Employed,3
7088,196,product,,0.835911915,4,,low,0.497583999,Employed,5
7089,206,IT,1,0.773063351,4,,low,0.955134164,Employed,4
7090,192,IT,,0.632706996,4,,low,0.658034998,Employed,4
7091,210,sales,,0.94309936,5,,low,1,Employed,6
7092,181,support,,0.913378245,4,,medium,1,Employed,3
7093,150,engineering,1,,2,,low,0.517940095,Employed,3
7094,149,sales,,,2,,low,0.405304101,Left,3
7095,232,sales,,0.697017207,4,,low,0.814941383,Employed,2
7096,195,support,,0.812296686,4,,medium,0.885347856,Employed,4
7097,275,sales,1,,5,,medium,0.649721041,Employed,3
7098,112,support,1,0.474630151,2,,medium,0.529555838,Employed,3
7099,169,engineering,,0.603036656,4,,low,0.563775518,Employed,3
7100,251,support,,0.621309803,3,,high,0.598887267,Employed,2
7101,183,sales,,0.579747692,3,,low,0.9345819,Employed,3
7102,131,marketing,,,2,,medium,0.421949026,Left,3
7103,167,sales,,0.612003862,5,,low,0.699375563,Employed,8
7104,135,product,,0.506077327,2,,low,0.385073674,Left,3
7105,203,sales,,0.415086542,4,,low,0.590396461,Employed,5
7106,243,product,,0.880291069,6,,low,0.082777828,Left,4
7107,209,engineering,,0.927591929,4,,medium,0.228167199,Employed,5
7108,271,sales,,0.931992761,4,1,medium,0.764521481,Employed,4
7109,198,admin,1,0.571507983,5,,low,0.637359778,Left,5
7110,271,sales,,0.826845001,3,,low,0.847547707,Employed,4
7111,159,marketing,,0.877466444,4,,low,0.691539779,Employed,2
7112,138,support,,0.883122599,3,,low,0.614008418,Employed,10
7113,254,finance,,0.868404028,5,,low,0.968963178,Employed,3
7114,142,sales,1,0.866174724,3,,medium,0.688967429,Employed,6
7115,222,sales,,,4,,low,0.541356226,Employed,3
7116,259,support,,0.690641696,4,,high,0.966136808,Employed,3
7117,147,engineering,,0.574759826,4,,medium,0.591939151,Employed,3
7118,167,engineering,,0.656910424,5,,low,0.706800869,Employed,3
7119,178,engineering,,0.630806791,5,,medium,0.836755935,Employed,2
7120,212,support,,0.997248066,3,,low,0.981208754,Employed,2
7121,155,sales,,0.849899823,4,,medium,0.430379505,Employed,3
7122,186,sales,,0.93699009,3,,low,1,Employed,4
7123,158,support,,0.647229241,4,,medium,0.535437061,Left,5
7124,116,sales,,0.567566148,4,,medium,0.218564136,Employed,3
7125,185,marketing,,0.954649478,4,,medium,0.784239738,Employed,2
7126,185,sales,,0.590895016,5,,high,0.507265179,Employed,2
7127,157,engineering,1,1,4,,low,0.129674626,Employed,5
7128,229,sales,,0.846240007,4,,low,0.854701997,Employed,4
7129,209,sales,1,0.569704651,6,,low,0.169520008,Employed,5
7130,154,support,,0.770940299,2,,medium,0.455344983,Employed,3
7131,243,support,,1,4,,medium,0.782634149,Left,5
7132,140,engineering,,0.555773383,2,,low,0.388450301,Left,3
7133,155,sales,,0.980443838,2,,low,0.647800286,Left,5
7134,201,sales,,0.869508548,4,,medium,0.152778739,Employed,6
7135,148,support,,0.533746474,2,,low,0.463647629,Left,3
7136,152,sales,1,0.459681459,4,,medium,0.586756979,Employed,3
7137,135,sales,,0.494551542,2,,low,0.380267518,Left,3
7138,243,finance,,0.677297938,5,,medium,0.645566724,Employed,2
7139,263,marketing,,0.395651777,5,,medium,0.540014875,Employed,4
7140,287,sales,,0.882203396,7,,low,0.16169898,Left,4
7141,159,support,1,0.720627472,2,,medium,0.831513141,Employed,3
7142,197,IT,,0.558627652,3,,medium,0.9872747,Employed,2
7143,191,information_technology,,0.491764895,5,,low,0.626862078,Employed,3
7144,241,finance,,0.913923379,4,,low,0.887271412,Left,5
7145,190,IT,1,0.623740703,5,,medium,0.815698831,Employed,4
7146,173,sales,,0.698145653,4,,medium,0.493913472,Employed,3
7147,277,finance,,0.61052489,4,,medium,0.18187236,Left,5
7148,245,product,,0.398431833,2,,medium,0.749706487,Employed,5
7149,177,support,1,0.602404876,4,,low,0.846015438,Employed,4
7150,190,IT,,0.651060812,3,,medium,1,Employed,10
7151,139,IT,,0.747447791,5,,medium,0.92116858,Employed,2
7152,219,engineering,,0.908476865,2,,low,0.862074066,Employed,4
7153,254,support,,0.733400329,4,,low,0.706967455,Employed,4
7154,148,marketing,1,0.664606383,2,,medium,0.93475602,Employed,6
7155,253,sales,1,0.976997629,4,,low,0.833419383,Employed,2
7156,218,sales,,0.526875136,3,,low,0.837523991,Employed,4
7157,191,finance,,0.523009487,4,,medium,0.656776037,Employed,4
7158,258,support,,0.935496012,5,,low,0.860482231,Left,5
7159,265,sales,,0.521204231,6,,medium,0.406845016,Employed,6
7160,199,sales,,0.823171077,3,,medium,0.895783784,Employed,3
7161,172,engineering,,0.522795545,3,,medium,0.780267171,Employed,3
7162,247,sales,,0.607623227,5,,medium,0.907117393,Employed,10
7163,178,finance,,0.910805429,3,,medium,0.890873426,Employed,2
7164,128,finance,,,2,,low,0.457541364,Left,3
7165,185,sales,,0.511287737,3,,low,0.998132003,Employed,2
7166,254,sales,,0.827853072,6,,medium,0.150761539,Left,4
7167,240,sales,,0.60374412,5,,medium,0.974551133,Employed,7
7168,190,sales,,0.562831056,4,,medium,0.574609256,Employed,3
7169,145,sales,,,4,,low,1,Employed,2
7170,242,management,,0.981380675,4,,low,0.809288627,Employed,2
7171,151,support,,,2,,low,0.39883351,Left,3
7172,220,IT,,0.83592268,4,,medium,0.795369541,Employed,2
7173,170,,,0.954479837,4,,low,0.812442025,Employed,3
7174,234,marketing,,0.905218029,5,,low,0.487903573,Employed,3
7175,188,engineering,,,3,,low,0.662759637,Employed,3
7176,142,product,,0.71389211,6,,low,1,Employed,2
7177,178,sales,,0.66138958,3,1,low,0.587520033,Employed,2
7178,158,IT,,0.44335782,2,,low,0.348892565,Left,3
7179,132,support,,0.714268481,3,,medium,0.770987453,Employed,2
7180,295,finance,,0.863271908,6,,low,0.056518036,Left,4
7181,293,marketing,,0.821327972,4,,low,0.251746313,Left,3
7182,261,engineering,1,0.968449357,5,,medium,0.88110778,Left,5
7183,204,management,1,0.955512905,5,,medium,0.391920593,Employed,5
7184,292,support,,0.794585428,6,,low,0.166041164,Left,4
7185,151,support,1,0.68491723,3,,low,0.719334216,Employed,3
7186,138,marketing,,,3,,medium,0.762393238,Employed,3
7187,263,engineering,,0.667889085,5,,medium,0.875925031,Left,2
7188,237,engineering,,0.663208767,4,,medium,0.314800999,Left,2
7189,176,management,,0.671167151,3,,medium,0.578304418,Employed,3
7190,129,sales,,0.538269173,2,,low,0.466503586,Left,3
7191,268,engineering,1,0.682365712,3,,low,0.612524957,Employed,2
7192,255,engineering,,,2,,low,0.621928618,Left,3
7193,124,engineering,,0.946580389,3,,medium,0.618161809,Employed,2
7194,273,admin,,0.894574606,4,,medium,0.853719446,Left,5
7195,296,IT,,0.664922607,4,,medium,0.602903133,Left,2
7196,189,sales,1,0.905672208,6,,medium,0.780612142,Employed,3
7197,188,marketing,1,1,4,,medium,0.219055018,Employed,4
7198,179,sales,1,0.403695655,3,,low,0.548087832,Employed,2
7199,171,engineering,,0.532746546,5,,medium,0.893095715,Employed,3
7200,240,admin,,1,2,,low,0.736044905,Left,2
7201,280,finance,1,0.709347421,5,,low,0.333408383,Employed,4
7202,292,sales,,0.90492146,6,,medium,0.131374318,Left,4
7203,285,finance,,0.758953861,6,,medium,0.110780731,Left,4
7204,263,engineering,,0.441278524,7,,medium,0.563469434,Left,4
7205,252,management,,0.961666861,2,,medium,0.496695759,Employed,4
7206,210,management,,0.890635468,5,1,medium,0.229798899,Employed,7
7207,157,marketing,,0.580453186,3,,low,0.667414253,Employed,3
7208,143,finance,,0.525683326,2,,medium,0.448750225,Left,3
7209,163,engineering,,0.635496812,2,,medium,0.362335719,Employed,3
7210,148,support,1,0.61909857,3,,low,0.8012397,Employed,3
7211,170,IT,,0.344033968,3,,low,0.655945049,Employed,6
7212,254,sales,,0.482171177,4,,medium,0.677131103,Employed,2
7213,173,sales,1,0.929396211,4,,low,0.191744174,Employed,5
7214,246,,,0.885021701,5,,low,0.677489901,Employed,3
7215,187,marketing,,0.91888929,4,,medium,0.968037455,Employed,2
7216,199,support,,,4,,low,0.959300627,Employed,3
7217,175,support,,0.539381109,5,,low,0.810918266,Employed,4
7218,147,sales,,0.680838066,2,,medium,0.515619472,Employed,2
7219,166,sales,,0.760091522,4,,low,0.099857264,Employed,5
7220,196,sales,,0.508757494,3,,medium,0.384076128,Employed,3
7221,102,sales,,0.674500543,4,,medium,0.259947026,Employed,3
7222,154,,,0.638676092,3,,medium,1,Employed,2
7223,208,information_technology,1,0.717129568,5,,low,0.512905192,Employed,8
7224,207,engineering,,0.698855274,4,,medium,0.560500148,Employed,2
7225,261,sales,,0.649178515,5,,medium,0.232347244,Employed,8
7226,220,support,1,0.438011089,4,,low,0.862596714,Employed,3
7227,107,support,,0.539625487,4,,medium,0.732398821,Employed,6
7228,155,IT,,0.54973534,2,,low,0.356817327,Left,3
7229,217,support,1,0.534355382,4,,low,0.910529353,Employed,6
7230,241,IT,,1,3,,medium,0.992058893,Employed,3
7231,228,support,,0.899482496,5,,low,0.841329506,Left,5
7232,247,support,,,4,,medium,0.864572057,Employed,2
7233,279,sales,,0.885462912,6,,medium,0.149883263,Left,4
7234,161,engineering,,0.786383939,3,,low,0.75816021,Employed,3
7235,139,engineering,1,0.711504444,6,,medium,0.988188616,Employed,5
7236,235,support,,0.602856766,3,,low,0.85828775,Employed,3
7237,97,engineering,1,0.537309064,3,,medium,0.947076961,Employed,6
7238,123,IT,,0.67041931,3,,medium,0.714514877,Employed,4
7239,259,IT,,0.942388488,5,,low,0.776702285,Employed,3
7240,122,sales,,0.518133124,4,,high,0.153107361,Employed,2
7241,196,engineering,,0.849996506,3,,medium,0.893600391,Employed,3
7242,259,finance,,0.780451688,6,,low,0.133175769,Employed,4
7243,224,,,0.693702716,4,,high,0.882050178,Employed,2
7244,219,sales,1,0.856864948,4,,medium,0.566561176,Left,2
7245,215,information_technology,,0.835853874,2,,medium,0.227742103,Employed,2
7246,164,management,,0.540926181,3,,high,0.933883981,Employed,10
7247,115,temp,,,2,,high,,Employed,
7248,148,marketing,,0.734746315,6,,low,0.26199205,Employed,4
7249,115,,,0.351809062,2,,medium,0.468250096,Employed,3
7250,249,marketing,,0.733835691,3,,medium,0.848711877,Left,5
7251,130,support,,0.459206286,2,,medium,0.415112413,Left,3
7252,216,engineering,,0.657421122,5,,high,0.55114941,Employed,2
7253,142,product,,0.504355744,5,,medium,0.623149126,Employed,3
7254,249,engineering,1,0.447624189,4,,medium,0.494535506,Employed,4
7255,305,finance,,0.882707339,6,,medium,0.140666228,Left,4
7256,201,sales,1,0.824122781,4,,medium,0.545728445,Employed,8
7257,113,engineering,,0.563344796,3,,low,0.868145161,Employed,3
7258,137,engineering,,0.892205281,5,,medium,0.814193964,Employed,3
7259,150,engineering,1,0.748841781,4,,low,0.767568382,Employed,3
7260,237,support,,0.587413195,3,,medium,0.658803299,Employed,4
7261,131,sales,,0.885942628,5,,low,0.290099124,Employed,5
7262,238,,,0.584612736,4,,low,0.567033796,Left,3
7263,173,sales,,0.83044146,5,,low,0.705150561,Employed,3
7264,215,finance,1,0.742464254,5,,medium,0.696833565,Employed,2
7265,185,marketing,1,0.934950122,4,,low,0.550241425,Employed,2
7266,144,support,,0.880754019,4,,low,0.936372351,Employed,3
7267,177,management,,0.991361046,3,,low,0.958980899,Employed,2
7268,159,product,,0.465089752,3,,low,0.572863259,Employed,4
7269,239,product,,0.888676636,4,,low,0.74062432,Left,5
7270,183,product,,0.418075551,3,,medium,0.474191295,Employed,2
7271,235,sales,,0.493686508,4,,medium,0.969636572,Employed,4
7272,156,sales,,0.482217375,2,,medium,0.482276916,Left,3
7273,178,engineering,,0.827807681,5,,low,0.986187338,Employed,2
7274,148,finance,,,5,,medium,0.725243854,Employed,3
7275,167,sales,,0.45096831,3,,low,0.806737209,Employed,2
7276,144,marketing,,0.4400749,2,,medium,0.354299671,Left,3
7277,275,engineering,,0.906265321,4,,medium,0.94873913,Left,5
7278,196,,,0.455298522,6,,medium,0.561837177,Employed,2
7279,145,sales,1,,5,,medium,0.964885771,Employed,3
7280,152,engineering,,0.617139359,3,,low,0.868576315,Employed,6
7281,146,sales,,0.459281531,2,,medium,0.443090476,Left,3
7282,161,,1,0.908484782,4,,low,0.502450393,Employed,4
7283,218,engineering,,0.79118847,3,,low,0.911852374,Employed,3
7284,188,,,0.661935372,4,,low,0.861701393,Employed,3
7285,151,product,,0.775267475,4,,medium,0.973372957,Employed,3
7286,244,,,0.470145995,5,,low,0.326485379,Employed,3
7287,260,marketing,,,4,,high,0.559946642,Employed,3
7288,217,support,,0.920798591,5,,medium,0.743207921,Employed,2
7289,204,sales,,0.754791737,4,,medium,0.948701496,Employed,2
7290,147,sales,,0.513055961,2,,low,0.428688799,Left,3
7291,135,finance,,0.441652821,2,,low,0.423390258,Left,3
7292,111,management,,0.635880233,5,,medium,0.410670972,Employed,5
7293,256,support,1,0.913497116,5,,medium,0.756559695,Left,6
7294,257,sales,,0.538695197,5,,low,0.606452009,Employed,2
7295,209,marketing,,0.744020974,2,1,medium,0.787850809,Employed,5
7296,131,temp,,,2,,medium,,Employed,
7297,176,IT,1,0.717401481,4,,medium,0.65027017,Employed,3
7298,147,engineering,,0.504212334,2,,low,0.466771844,Left,3
7299,217,support,,0.790755652,5,,low,0.165225471,Employed,3
7300,160,sales,,0.73113958,2,,low,0.243695778,Employed,4
7301,184,,,0.972268932,2,,medium,0.336018645,Employed,5
7302,200,engineering,,0.856270891,3,,medium,0.711038824,Employed,4
